run,method,depth,iterations,inner_time,outer_time
3,compute_iterations,0,0,5.000,4.5205631
3,compute_iterations,0,0,4.000,4.186351
3,compute_iterations,0,0,3.000,10.703710
3,compute_iterations,0,0,2.000,9.7188122
3,compute_iterations,0,0,1.000,29.2401531
3,compute_iterations,1,2366,5.000,15.209543
3,compute_iterations,1,1972,4.000,8.541236
3,compute_iterations,1,1578,3.000,8.4998680
3,compute_iterations,1,1184,2.000,6.3596381
3,compute_iterations,1,790,1.000,9.566716
3,compute_iterations,2,1184,5.000,13.6647568
3,compute_iterations,2,987,4.000,11.7279031
3,compute_iterations,2,592,3.000,9.569808
3,compute_iterations,2,395,2.000,5.780481
3,compute_iterations,2,395,1.000,5.163955
3,compute_iterations,3,658,5.000,11.324108
3,compute_iterations,3,527,4.000,8.834937
3,compute_iterations,3,527,3.000,12.8312078
3,compute_iterations,3,264,2.000,6.510585
3,compute_iterations,3,132,1.000,8.0708368
3,compute_iterations,4,592,5.000,9.414096
3,compute_iterations,4,395,4.000,11.7226543
3,compute_iterations,4,395,3.000,8.0801282
3,compute_iterations,4,198,2.000,13.111595
3,compute_iterations,4,198,1.000,4.7174921
3,compute_iterations,5,474,5.000,9.964731
3,compute_iterations,5,395,4.000,19.849561
3,compute_iterations,5,237,3.000,9.3940232
3,compute_iterations,5,237,2.000,45.025358
3,compute_iterations,5,158,1.000,5.1850778
3,compute_iterations,6,395,5.000,14.4364608
3,compute_iterations,6,264,4.000,7.7147739
3,compute_iterations,6,264,3.000,8.650884
3,compute_iterations,6,132,2.000,7.0328422
3,compute_iterations,6,66,1.000,5.373806
3,compute_iterations,7,283,5.000,8.804899
3,compute_iterations,7,226,4.000,17.1644962
3,compute_iterations,7,226,3.000,10.3946398
3,compute_iterations,7,113,2.000,7.703562
3,compute_iterations,7,113,1.000,6.4370486
3,compute_iterations,8,247,5.000,10.063451
3,compute_iterations,8,247,4.000,8.582671
3,compute_iterations,8,198,3.000,9.7330919
3,compute_iterations,8,99,2.000,5.7621522
3,compute_iterations,8,99,1.000,7.5941538
3,compute_iterations,9,264,5.000,10.5179761
3,compute_iterations,9,220,4.000,10.459301
3,compute_iterations,9,176,3.000,8.703717
3,compute_iterations,9,88,2.000,5.147408
3,compute_iterations,9,88,1.000,8.1060929
3,compute_iterations,10,237,5.000,12.492782
3,compute_iterations,10,198,4.000,12.369614
3,compute_iterations,10,158,3.000,7.6807409
3,compute_iterations,10,119,2.000,7.3897642
3,compute_iterations,10,79,1.000,6.619435
3,compute_iterations,11,216,5.000,10.2691159
3,compute_iterations,11,180,4.000,10.825594
3,compute_iterations,11,144,3.000,10.159884
3,compute_iterations,11,108,2.000,6.487102
3,compute_iterations,11,36,1.000,4.5400100
3,compute_iterations,12,198,5.000,10.280352
3,compute_iterations,12,165,4.000,12.1436421
3,compute_iterations,12,132,3.000,6.8501031
3,compute_iterations,12,99,2.000,7.9887482
3,compute_iterations,12,66,1.000,7.468546
3,compute_iterations,13,183,5.000,21.325763
3,compute_iterations,13,152,4.000,9.2140721
3,compute_iterations,13,122,3.000,6.9842486
3,compute_iterations,13,92,2.000,6.9991533
3,compute_iterations,13,31,1.000,5.7403791
3,compute_iterations,14,142,5.000,9.6877238
3,compute_iterations,14,142,4.000,9.5555761
3,compute_iterations,14,113,3.000,11.6282828
3,compute_iterations,14,85,2.000,9.885781
3,compute_iterations,14,57,1.000,7.090408
3,compute_iterations,15,158,5.000,9.3285010
3,compute_iterations,15,132,4.000,12.1538409
3,compute_iterations,15,106,3.000,7.4216478
3,compute_iterations,15,53,2.000,5.366697
3,compute_iterations,15,27,1.000,47.8371369
3,compute_iterations,16,149,5.000,12.3164809
3,compute_iterations,16,124,4.000,9.820335
3,compute_iterations,16,99,3.000,10.378566
3,compute_iterations,16,75,2.000,6.2819128
3,compute_iterations,16,50,1.000,5.0134161
3,compute_iterations,17,140,5.000,8.6816652
3,compute_iterations,17,117,4.000,9.6943869
3,compute_iterations,17,93,3.000,11.562461
3,compute_iterations,17,47,2.000,7.642508
3,compute_iterations,17,24,1.000,4.619984
3,compute_iterations,18,110,5.000,8.7318319
3,compute_iterations,18,110,4.000,17.010078
3,compute_iterations,18,88,3.000,7.675457
3,compute_iterations,18,66,2.000,8.8167888
3,compute_iterations,18,44,1.000,11.1560582
3,compute_iterations,19,125,5.000,9.821395
3,compute_iterations,19,104,4.000,12.6070238
3,compute_iterations,19,84,3.000,8.4171006
3,compute_iterations,19,63,2.000,7.330613
3,compute_iterations,19,42,1.000,6.9711423
3,compute_iterations,20,119,5.000,9.8335292
3,compute_iterations,20,79,4.000,8.366439
3,compute_iterations,20,79,3.000,8.5272819
3,compute_iterations,20,60,2.000,6.8911128
3,compute_iterations,20,40,1.000,7.580292
4,compute_iterations,0,0,5.000,4.1098788
4,compute_iterations,0,0,4.000,16.071301
4,compute_iterations,0,0,3.000,3.55356
4,compute_iterations,0,0,2.000,3.2250401
4,compute_iterations,0,0,1.000,4.310811
4,compute_iterations,1,2366,5.000,10.299430
4,compute_iterations,1,1971,4.000,10.5940941
4,compute_iterations,1,1578,3.000,12.789621
4,compute_iterations,1,1184,2.000,6.901246
4,compute_iterations,1,790,1.000,8.2183351
4,compute_iterations,2,987,4.000,9.7965560
4,compute_iterations,2,592,3.000,6.8786606
4,compute_iterations,2,395,2.000,10.181144
4,compute_iterations,2,198,1.000,6.7070201
4,compute_iterations,3,527,5.000,11.7296268
4,compute_iterations,3,395,4.000,17.670350
4,compute_iterations,3,395,3.000,34.0921849
4,compute_iterations,3,264,2.000,23.4091909
4,compute_iterations,3,132,1.000,33.1925411
4,compute_iterations,4,494,5.000,10.653146
4,compute_iterations,4,395,4.000,13.296456
4,compute_iterations,4,297,3.000,9.294150
4,compute_iterations,4,198,2.000,7.881398
4,compute_iterations,4,99,1.000,7.258954
4,compute_iterations,5,395,5.000,12.7672079
4,compute_iterations,5,316,4.000,8.810093
4,compute_iterations,5,237,3.000,8.0598541
4,compute_iterations,5,158,2.000,22.831776
4,compute_iterations,5,158,1.000,26.5805998
4,compute_iterations,6,330,5.000,9.0349492
4,compute_iterations,6,264,4.000,8.9573338
4,compute_iterations,6,264,3.000,8.3478838
4,compute_iterations,6,198,2.000,7.995130
4,compute_iterations,6,66,1.000,5.686625
4,compute_iterations,7,339,5.000,11.8716993
4,compute_iterations,7,226,4.000,9.5590899
4,compute_iterations,7,170,3.000,7.4777872
4,compute_iterations,7,113,2.000,13.0117249
4,compute_iterations,7,57,1.000,17.5720498
4,compute_iterations,8,247,5.000,11.523013
4,compute_iterations,8,198,4.000,10.197960
4,compute_iterations,8,198,3.000,9.0107081
4,compute_iterations,8,99,2.000,7.889493
4,compute_iterations,8,50,1.000,18.266496
4,compute_iterations,9,264,5.000,9.8736639
4,compute_iterations,9,220,4.000,12.847122
4,compute_iterations,9,132,3.000,6.044250
4,compute_iterations,9,132,2.000,6.062668
4,compute_iterations,9,88,1.000,6.7268653
4,compute_iterations,10,237,5.000,10.1473068
4,compute_iterations,10,198,4.000,8.7256229
4,compute_iterations,10,158,3.000,9.704915
4,compute_iterations,10,119,2.000,7.5747800
4,compute_iterations,10,40,1.000,18.5036848
4,compute_iterations,11,216,5.000,8.7530001
4,compute_iterations,11,180,4.000,9.500516
4,compute_iterations,11,144,3.000,7.7704521
4,compute_iterations,11,108,2.000,5.5022022
4,compute_iterations,12,198,5.000,20.0978321
4,compute_iterations,12,165,4.000,12.1861282
4,compute_iterations,12,99,3.000,6.3760931
4,compute_iterations,12,99,2.000,6.725356
4,compute_iterations,12,66,1.000,6.6031828
4,compute_iterations,13,183,5.000,31.89218
4,compute_iterations,13,152,4.000,21.038117
4,compute_iterations,13,122,3.000,9.123461
4,compute_iterations,13,92,2.000,8.875104
4,compute_iterations,13,61,1.000,9.2007351
4,compute_iterations,14,170,5.000,12.1755019
4,compute_iterations,14,142,4.000,8.542163
4,compute_iterations,14,113,3.000,8.3918207
4,compute_iterations,14,57,2.000,8.6120609
4,compute_iterations,14,57,1.000,7.1786362
4,compute_iterations,15,158,5.000,8.616014
4,compute_iterations,15,132,4.000,11.500463
4,compute_iterations,15,79,3.000,12.687458
4,compute_iterations,15,79,2.000,8.523520
4,compute_iterations,15,27,1.000,7.3556588
4,compute_iterations,16,149,5.000,8.564757
4,compute_iterations,16,99,4.000,7.5033784
4,compute_iterations,16,99,3.000,8.0084106
4,compute_iterations,16,75,2.000,5.7319509
4,compute_iterations,16,25,1.000,4.1352058
4,compute_iterations,17,140,5.000,14.469464
4,compute_iterations,17,117,4.000,11.270005
4,compute_iterations,17,70,3.000,7.707995
4,compute_iterations,17,70,2.000,7.6915812
4,compute_iterations,17,47,1.000,5.7130148
4,compute_iterations,18,132,5.000,9.236295
4,compute_iterations,18,110,4.000,7.5803652
4,compute_iterations,18,66,3.000,6.369261
4,compute_iterations,18,66,2.000,5.7995042
4,compute_iterations,18,44,1.000,6.2165558
4,compute_iterations,19,125,5.000,11.28334
4,compute_iterations,19,104,4.000,8.690623
4,compute_iterations,19,84,3.000,11.7703281
4,compute_iterations,19,63,2.000,9.584660
4,compute_iterations,19,21,1.000,16.5723610
4,compute_iterations,20,119,5.000,8.993037
4,compute_iterations,20,99,4.000,8.5150619
4,compute_iterations,20,79,3.000,13.9789402
4,compute_iterations,20,60,2.000,6.464599
4,compute_iterations,20,40,1.000,7.4597088
5,compute_iterations,0,0,5.000,5.669512
5,compute_iterations,0,0,4.000,5.2806188
5,compute_iterations,0,0,3.000,4.919310
5,compute_iterations,0,0,2.000,3.1633628
5,compute_iterations,0,0,1.000,6.119994
5,compute_iterations,1,2366,5.000,11.1501592
5,compute_iterations,1,1972,4.000,8.972282
5,compute_iterations,1,1578,3.000,7.656963
5,compute_iterations,1,790,1.000,5.443565
5,compute_iterations,2,1184,5.000,8.613773
5,compute_iterations,2,987,4.000,9.433444
5,compute_iterations,2,790,3.000,8.0446179
5,compute_iterations,2,593,2.000,8.553175
5,compute_iterations,2,395,1.000,6.607477
5,compute_iterations,3,790,5.000,10.1797102
5,compute_iterations,3,658,4.000,9.6056679
5,compute_iterations,3,527,3.000,9.1239752
5,compute_iterations,3,395,2.000,5.6288162
5,compute_iterations,3,264,1.000,7.5428617
5,compute_iterations,4,592,5.000,10.6517832
5,compute_iterations,4,494,4.000,8.742584
5,compute_iterations,4,395,3.000,9.6368759
5,compute_iterations,4,198,2.000,17.887946
5,compute_iterations,4,198,1.000,5.9294061
5,compute_iterations,5,395,5.000,15.263677
5,compute_iterations,5,395,4.000,8.692380
5,compute_iterations,5,316,3.000,7.1674838
5,compute_iterations,5,237,2.000,9.301421
5,compute_iterations,5,79,1.000,4.942840
5,compute_iterations,6,395,5.000,8.627648
5,compute_iterations,6,330,4.000,13.2996878
5,compute_iterations,6,264,3.000,11.3222158
5,compute_iterations,6,198,2.000,5.6423642
5,compute_iterations,6,132,1.000,5.0649431
5,compute_iterations,7,339,5.000,10.2154512
5,compute_iterations,7,283,4.000,9.921587
5,compute_iterations,7,226,3.000,7.438282
5,compute_iterations,7,170,2.000,6.8294832
5,compute_iterations,7,113,1.000,15.2926406
5,compute_iterations,8,297,5.000,9.960458
5,compute_iterations,8,247,4.000,10.8083552
5,compute_iterations,8,198,3.000,6.489188
5,compute_iterations,8,99,2.000,6.5972078
5,compute_iterations,8,99,1.000,7.394446
5,compute_iterations,9,264,5.000,12.745446
5,compute_iterations,9,220,4.000,13.017027
5,compute_iterations,9,176,3.000,11.8329432
5,compute_iterations,9,132,2.000,9.2615959
5,compute_iterations,9,88,1.000,6.9795851
5,compute_iterations,10,237,5.000,13.2384251
5,compute_iterations,10,198,4.000,10.8100731
5,compute_iterations,10,158,3.000,8.8266858
5,compute_iterations,10,119,2.000,9.685097
5,compute_iterations,11,216,5.000,9.317011
5,compute_iterations,11,180,4.000,11.850852
5,compute_iterations,11,144,3.000,7.107905
5,compute_iterations,11,108,2.000,7.090950
5,compute_iterations,11,72,1.000,8.2598558
5,compute_iterations,12,198,5.000,11.0333109
5,compute_iterations,12,165,4.000,10.350955
5,compute_iterations,12,99,3.000,6.3756469
5,compute_iterations,12,66,2.000,8.113109
5,compute_iterations,12,66,1.000,6.830820
5,compute_iterations,13,152,5.000,9.290404
5,compute_iterations,13,152,4.000,9.793231
5,compute_iterations,13,122,3.000,9.632747
5,compute_iterations,13,92,2.000,7.295994
5,compute_iterations,13,61,1.000,7.9438808
5,compute_iterations,14,142,5.000,8.6473979
5,compute_iterations,14,142,4.000,9.889108
5,compute_iterations,14,113,3.000,7.4891832
5,compute_iterations,14,85,2.000,11.0783761
5,compute_iterations,14,57,1.000,5.995647
5,compute_iterations,15,158,5.000,8.7375341
5,compute_iterations,15,132,4.000,7.520996
5,compute_iterations,15,106,3.000,13.8678942
5,compute_iterations,15,79,2.000,6.728547
5,compute_iterations,15,53,1.000,6.251687
5,compute_iterations,16,149,5.000,19.6727508
5,compute_iterations,16,124,4.000,26.5389521
5,compute_iterations,16,99,3.000,7.453865
5,compute_iterations,16,75,2.000,6.289602
5,compute_iterations,16,50,1.000,10.9474013
5,compute_iterations,17,140,5.000,10.598010
5,compute_iterations,17,117,4.000,14.333875
5,compute_iterations,17,93,3.000,7.663073
5,compute_iterations,17,47,2.000,8.8983648
5,compute_iterations,17,47,1.000,33.9624599
5,compute_iterations,18,132,5.000,9.789097
5,compute_iterations,18,110,4.000,8.541906
5,compute_iterations,18,88,3.000,8.4313709
5,compute_iterations,18,66,2.000,6.469376
5,compute_iterations,18,44,1.000,6.3498168
5,compute_iterations,19,125,5.000,18.110245
5,compute_iterations,19,104,4.000,11.3852522
5,compute_iterations,19,84,3.000,7.3969011
5,compute_iterations,19,63,2.000,6.366628
5,compute_iterations,19,42,1.000,7.3986262
5,compute_iterations,20,119,5.000,14.4092589
5,compute_iterations,20,99,4.000,8.616470
5,compute_iterations,20,60,3.000,8.0400057
5,compute_iterations,20,40,2.000,8.1773082
5,compute_iterations,20,20,1.000,8.562101
0,compute_time,20,500,24.424,27.4993298
0,compute_time,20,400,19.515,24.783117
0,compute_time,20,300,14.126,19.16275
0,compute_time,20,200,11.385,16.166827
0,compute_time,20,100,4.966,8.6468402
0,compute_time,18,500,20.964,28.811817
0,compute_time,18,400,17.126,25.362087
0,compute_time,18,300,12.237,16.2529041
0,compute_time,18,200,8.603,13.376089
0,compute_time,18,100,3.731,7.608202
0,compute_time,16,500,19.133,23.5871488
0,compute_time,16,400,15.349,23.0158108
0,compute_time,16,300,11.454,18.090658
0,compute_time,16,200,7.554,12.343624
0,compute_time,16,100,3.901,7.9483529
0,compute_time,14,500,16.270,23.142888
0,compute_time,14,400,13.500,20.0283349
0,compute_time,14,300,9.775,16.6643861
0,compute_time,14,200,6.865,11.0741538
0,compute_time,14,100,2.985,6.481148
0,compute_time,12,500,14.293,20.2017920
0,compute_time,12,400,11.586,16.8353338
0,compute_time,12,300,8.473,12.483607
0,compute_time,12,200,5.841,10.2285808
0,compute_time,12,100,2.912,5.7473391
0,compute_time,10,500,11.764,21.3562908
0,compute_time,10,400,9.644,16.580417
0,compute_time,10,200,5.334,11.5102821
0,compute_time,10,100,1.878,7.0768709
0,compute_time,8,500,9.852,13.746057
0,compute_time,8,400,8.253,15.390797
0,compute_time,8,300,5.975,57.4283789
0,compute_time,8,200,4.231,10.4122138
0,compute_time,8,100,2.392,8.0394328
0,compute_time,6,500,6.754,13.8116150
0,compute_time,6,400,6.025,10.3317220
0,compute_time,6,300,3.938,7.4798372
0,compute_time,6,200,2.962,9.640620
0,compute_time,6,100,.873,4.2171648
0,compute_time,4,500,4.837,12.769464
0,compute_time,4,400,3.953,12.228887
0,compute_time,4,300,3.093,9.050172
0,compute_time,4,200,1.884,11.8635812
0,compute_time,4,100,1.146,7.226982
0,compute_time,2,500,2.015,8.055799
0,compute_time,2,400,2.014,7.5788179
0,compute_time,2,300,.994,6.970976
0,compute_time,2,200,1.129,5.919870
0,compute_time,2,100,0,4.163551
0,compute_time,1,500,.957,4.6852782
0,compute_time,1,400,.989,5.897658
0,compute_time,1,300,0,5.266639
0,compute_time,1,200,0,5.6057031
0,compute_time,1,100,0,12.037485
0,compute_time,0,500,0,6.7887707
0,compute_time,0,400,0,15.899362
0,compute_time,0,300,0,5.571447
0,compute_time,0,200,0,13.838998
0,compute_time,0,100,0,4.2332872
1,compute_time,20,500,23.946,36.037978
1,compute_time,20,400,19.358,24.2955188
1,compute_time,20,300,14.364,19.527205
1,compute_time,20,200,9.682,13.5106161
1,compute_time,20,100,4.826,11.9744861
1,compute_time,18,500,21.050,26.099165
1,compute_time,18,400,17.377,21.960112
1,compute_time,18,300,12.079,24.8013571
1,compute_time,18,200,8.749,12.583341
1,compute_time,18,100,3.900,8.389698
1,compute_time,16,500,19.872,28.145963
1,compute_time,16,400,16.569,20.7089181
1,compute_time,16,300,11.386,23.346143
1,compute_time,16,200,7.645,11.5182190
1,compute_time,16,100,3.844,7.710480
1,compute_time,14,500,16.760,21.346852
1,compute_time,14,400,13.532,17.9626372
1,compute_time,14,300,9.733,15.622304
1,compute_time,14,200,6.992,24.555447
1,compute_time,14,100,3.062,8.1124862
1,compute_time,12,500,14.610,41.9584611
1,compute_time,12,400,11.741,22.1154859
1,compute_time,12,300,8.544,16.2329851
1,compute_time,12,200,5.746,10.790873
1,compute_time,12,100,2.757,7.3579608
1,compute_time,10,500,11.488,21.367432
1,compute_time,10,400,9.393,14.962337
1,compute_time,10,300,6.577,13.372687
1,compute_time,10,200,4.873,9.2174498
1,compute_time,10,100,1.914,7.029926
1,compute_time,8,500,9.870,14.933325
1,compute_time,8,400,7.759,11.6771509
1,compute_time,8,300,5.728,14.2739021
1,compute_time,8,200,3.538,9.924070
1,compute_time,8,100,1.893,7.785725
1,compute_time,6,500,6.629,32.085473
1,compute_time,6,400,5.771,28.630588
1,compute_time,6,300,3.948,8.799658
1,compute_time,6,200,2.810,6.7972837
1,compute_time,6,100,.857,4.7001307
1,compute_time,4,500,4.671,32.393865
1,compute_time,4,400,3.650,17.6783518
1,compute_time,4,300,2.587,5.6731489
1,compute_time,4,200,1.928,7.9536042
1,compute_time,4,100,1.103,10.351160
1,compute_time,2,500,2.075,6.0964712
1,compute_time,2,400,1.771,6.2275452
1,compute_time,2,300,.871,4.203520
1,compute_time,2,200,1.104,4.7156071
1,compute_time,2,100,0,3.2271958
1,compute_time,1,500,.938,4.545194
1,compute_time,1,400,.971,7.3211248
1,compute_time,1,300,0,5.457853
1,compute_time,1,200,0,32.868660
1,compute_time,1,100,0,8.005325
1,compute_time,0,500,0,5.98615
1,compute_time,0,400,0,9.776379
1,compute_time,0,300,0,7.989837
1,compute_time,0,200,0,11.5867388
1,compute_time,0,100,0,8.808660
2,compute_time,20,500,24.828,35.2514032
2,compute_time,20,400,19.521,41.6167350
2,compute_time,20,300,14.529,17.300036
2,compute_time,20,200,9.621,14.566356
2,compute_time,20,100,4.826,18.841174
2,compute_time,18,500,21.340,25.7929508
2,compute_time,18,400,17.700,22.820775
2,compute_time,18,300,12.622,17.244501
2,compute_time,18,200,8.562,13.098506
2,compute_time,18,100,3.804,7.5741752
2,compute_time,16,500,19.596,25.3559961
2,compute_time,16,400,15.711,19.023877
2,compute_time,16,300,11.751,16.0310991
2,compute_time,16,200,7.753,11.233572
2,compute_time,16,100,3.962,10.3458018
2,compute_time,14,400,13.370,17.171069
2,compute_time,14,300,9.558,24.9096151
2,compute_time,14,200,6.719,10.163371
2,compute_time,14,100,2.706,10.0358007
2,compute_time,12,500,14.297,19.3053942
2,compute_time,12,400,11.426,17.5574562
2,compute_time,12,300,8.506,14.6820322
2,compute_time,12,200,5.829,14.5105071
2,compute_time,12,100,2.953,13.235399
2,compute_time,10,500,11.262,15.982002
2,compute_time,10,400,9.578,13.872236
2,compute_time,10,300,6.660,12.3847351
2,compute_time,10,200,5.029,10.6490992
2,compute_time,10,100,1.817,6.131419
2,compute_time,8,500,9.563,13.5285561
2,compute_time,8,400,7.601,11.4650079
2,compute_time,8,300,5.850,8.5978229
2,compute_time,8,200,3.833,10.567973
2,compute_time,8,100,1.919,4.648951
2,compute_time,6,500,6.728,11.0984449
2,compute_time,6,400,6.013,11.126060
2,compute_time,6,300,3.840,9.101380
2,compute_time,6,200,2.871,6.4595478
2,compute_time,6,100,.783,6.978298
2,compute_time,4,500,4.828,8.7832461
2,compute_time,4,400,3.859,9.419309
2,compute_time,4,300,3.222,10.481944
2,compute_time,4,200,2.026,13.6999731
2,compute_time,4,100,.825,7.115691
2,compute_time,2,500,1.899,7.2676442
2,compute_time,2,400,1.989,5.141377
2,compute_time,2,300,.876,6.9608389
2,compute_time,2,100,0,4.381166
2,compute_time,1,500,.983,4.1078529
2,compute_time,1,400,.995,4.1570689
2,compute_time,1,300,0,5.137748
2,compute_time,1,200,0,6.7232751
2,compute_time,1,100,0,5.522492
2,compute_time,0,500,0,3.1438742
2,compute_time,0,400,0,5.7886358
2,compute_time,0,300,0,5.7802282
2,compute_time,0,200,0,4.160757
2,compute_time,0,100,0,3.426283
3,compute_time,20,500,24.199,30.822727
3,compute_time,20,400,19.098,23.877554
3,compute_time,20,300,14.278,18.6008158
3,compute_time,20,200,9.625,13.5984799
3,compute_time,20,100,5.136,11.1603891
3,compute_time,18,500,21.081,25.9056642
3,compute_time,18,300,12.522,24.503691
3,compute_time,18,200,8.552,21.343040
3,compute_time,18,100,3.796,13.6737678
3,compute_time,16,500,19.418,26.319088
3,compute_time,16,400,15.273,21.914519
3,compute_time,16,300,11.594,17.456317
3,compute_time,16,200,7.604,12.6587938
3,compute_time,16,100,3.702,9.580551
3,compute_time,14,500,16.443,22.071140
3,compute_time,14,400,13.313,21.9580482
3,compute_time,14,300,9.867,24.1216699
3,compute_time,14,200,6.584,13.5248432
3,compute_time,14,100,2.793,6.7631891
3,compute_time,12,500,14.361,21.364495
3,compute_time,12,400,11.533,21.144773
3,compute_time,12,300,8.727,12.3998069
3,compute_time,12,200,5.766,10.4351289
3,compute_time,12,100,2.967,30.3384457
3,compute_time,10,500,11.172,16.1289151
3,compute_time,10,400,9.427,13.9499708
3,compute_time,10,300,6.747,14.045924
3,compute_time,10,200,4.787,13.114242
3,compute_time,10,100,1.916,5.813757
3,compute_time,8,500,10.500,15.413492
3,compute_time,8,400,8.176,12.853374
3,compute_time,8,300,5.776,8.7032872
3,compute_time,8,200,4.309,7.4109471
3,compute_time,8,100,1.885,6.9060131
3,compute_time,6,500,6.732,17.2518701
3,compute_time,6,400,5.849,11.042677
3,compute_time,6,300,3.837,7.4666488
3,compute_time,6,200,2.861,27.6679419
3,compute_time,6,100,1.037,4.5926022
3,compute_time,4,500,4.771,11.8218193
3,compute_time,4,400,3.946,9.957232
3,compute_time,4,300,2.853,8.3423832
3,compute_time,4,200,1.814,6.5333550
3,compute_time,4,100,1.248,24.657279
3,compute_time,2,500,2.141,8.4654441
3,compute_time,2,400,2.019,6.8347138
3,compute_time,2,300,.995,11.6899052
3,compute_time,2,200,1.015,11.764118
3,compute_time,2,100,0,4.748565
3,compute_time,1,500,.947,4.7450521
3,compute_time,1,400,.827,5.8319511
3,compute_time,1,300,0,8.9664922
3,compute_time,1,200,0,4.1947529
3,compute_time,1,100,0,5.3592870
3,compute_time,0,500,0,4.970957
3,compute_time,0,400,0,4.1249129
3,compute_time,0,300,0,4.154078
3,compute_time,0,200,0,5.373105
3,compute_time,0,100,0,8.053953
4,compute_time,20,500,23.911,28.015549
4,compute_time,20,400,19.086,23.3001852
4,compute_time,20,300,14.431,19.549581
4,compute_time,20,200,9.561,16.9983658
4,compute_time,20,100,4.798,10.3123792
4,compute_time,18,500,21.154,24.425370
4,compute_time,18,400,17.267,28.2004018
4,compute_time,18,300,12.721,17.6486832
4,compute_time,18,200,8.767,14.840369
4,compute_time,18,100,3.828,14.8351298
4,compute_time,16,500,18.981,23.705348
4,compute_time,16,400,15.484,21.3058169
4,compute_time,16,300,11.412,14.624002
4,compute_time,16,200,7.625,33.1084621
4,compute_time,16,100,3.840,9.6774822
4,compute_time,14,500,16.238,22.616535
4,compute_time,14,400,13.537,21.331997
4,compute_time,14,300,9.494,16.5182671
4,compute_time,14,200,6.677,11.1363059
4,compute_time,14,100,2.849,7.330205
4,compute_time,12,500,14.370,19.0778829
4,compute_time,12,400,11.453,16.6398618
4,compute_time,12,300,8.826,24.8561108
4,compute_time,12,200,5.778,11.4965608
4,compute_time,12,100,2.681,7.1751480
4,compute_time,10,500,11.717,21.5946432
4,compute_time,10,400,9.504,17.3067918
4,compute_time,10,300,6.498,11.5766070
4,compute_time,10,200,4.899,8.6561179
4,compute_time,10,100,1.987,7.909271
4,compute_time,8,500,9.736,39.577993
4,compute_time,8,400,7.563,12.6696914
4,compute_time,8,300,5.698,10.114566
4,compute_time,8,200,3.723,7.372175
4,compute_time,8,100,1.779,5.4446161
4,compute_time,6,500,6.766,18.2814442
4,compute_time,6,400,5.603,15.0123362
4,compute_time,6,300,3.950,10.143628
4,compute_time,6,200,3.232,8.600416
4,compute_time,6,100,.913,5.3478651
4,compute_time,4,500,4.832,8.7304098
4,compute_time,4,400,3.700,7.385667
4,compute_time,4,300,3.269,6.482528
4,compute_time,4,200,1.876,6.3496339
4,compute_time,4,100,1.017,6.6907738
4,compute_time,2,500,1.981,5.1288782
4,compute_time,2,400,1.880,6.230562
4,compute_time,2,300,.969,12.8331757
4,compute_time,2,200,.651,5.2361789
4,compute_time,2,100,0,3.220448
4,compute_time,1,500,.931,5.617099
4,compute_time,1,400,.692,5.038240
4,compute_time,1,300,0,5.820446
4,compute_time,1,200,0,5.8325458
4,compute_time,1,100,0,4.1502739
4,compute_time,0,500,0,3.5354398
4,compute_time,0,400,0,5.2885468
4,compute_time,0,300,0,5.3612218
4,compute_time,0,200,0,7.727347
4,compute_time,0,100,0,5.2844501
5,compute_time,20,500,24.574,29.262568
5,compute_time,20,400,19.279,23.187451
5,compute_time,20,300,14.473,20.5820148
5,compute_time,20,200,9.633,14.706307
5,compute_time,20,100,4.763,8.930022
5,compute_time,18,500,21.073,27.3765428
5,compute_time,18,400,17.112,20.9812981
5,compute_time,18,300,12.686,15.936391
5,compute_time,18,200,8.597,12.3120179
5,compute_time,18,100,3.821,17.0158601
5,compute_time,16,500,19.120,25.095483
5,compute_time,16,400,15.294,22.3270419
5,compute_time,16,300,11.388,16.379140
5,compute_time,16,200,7.773,12.318028
5,compute_time,16,100,3.820,7.373042
5,compute_time,14,500,16.259,22.73117
5,compute_time,14,400,13.652,20.449472
5,compute_time,14,300,9.506,13.4842448
5,compute_time,14,200,6.672,10.4390421
5,compute_time,14,100,3.173,12.61653
5,compute_time,12,500,14.382,18.795185
5,compute_time,12,400,11.691,17.3854992
5,compute_time,12,300,8.624,12.2702201
5,compute_time,12,200,5.689,12.5750940
5,compute_time,12,100,2.959,8.3605042
5,compute_time,10,500,11.627,18.110911
5,compute_time,10,400,9.798,12.3703112
5,compute_time,10,300,6.724,11.151587
5,compute_time,10,200,4.817,8.162042
5,compute_time,10,100,2.232,6.099534
5,compute_time,8,500,9.395,16.1207408
5,compute_time,8,400,7.742,11.3351281
5,compute_time,8,300,5.496,9.8985998
5,compute_time,8,200,3.866,7.642886
5,compute_time,8,100,1.736,9.887403
5,compute_time,6,500,6.720,11.1891238
5,compute_time,6,400,5.754,10.0808309
5,compute_time,6,300,3.699,7.479534
5,compute_time,6,200,2.748,6.447712
5,compute_time,6,100,1.045,7.544488
5,compute_time,4,500,4.818,7.406027
5,compute_time,4,400,3.935,10.199968
5,compute_time,4,300,2.819,6.5421012
5,compute_time,4,200,1.922,5.0735878
5,compute_time,4,100,.919,11.436325
5,compute_time,2,500,1.928,6.592577
5,compute_time,2,400,2.029,6.1069702
5,compute_time,2,300,1.062,8.1229678
