run,method,depth,iterations,inner_time,outer_time
0,compute_iterations,17,349,14.000,20.171665
0,compute_iterations,17,303,12.000,23.117096
0,compute_iterations,17,256,10.000,13.581586
0,compute_iterations,18,461,20.000,24.3779168
0,compute_iterations,18,439,18.000,24.5881221
0,compute_iterations,18,374,16.000,19.877012
0,compute_iterations,18,330,14.000,17.1787419
0,compute_iterations,18,286,12.000,20.569451
0,compute_iterations,18,242,10.000,17.5205338
0,compute_iterations,19,458,20.000,35.014741
0,compute_iterations,19,395,18.000,22.115815
0,compute_iterations,19,354,16.000,23.564023
0,compute_iterations,19,312,14.000,20.7030799
0,compute_iterations,19,271,12.000,17.0947118
0,compute_iterations,19,229,10.000,17.6785259
0,compute_iterations,20,415,20.000,24.6325318
0,compute_iterations,20,376,18.000,22.1297652
0,compute_iterations,20,336,16.000,24.8927109
0,compute_iterations,20,297,14.000,18.433938
0,compute_iterations,20,257,12.000,16.9598661
0,compute_iterations,20,218,10.000,13.525832
1,compute_iterations,1,8276,20.000,24.8807921
1,compute_iterations,1,7488,18.000,22.4218329
1,compute_iterations,1,6700,16.000,26.9693954
1,compute_iterations,1,5912,14.000,17.545604
1,compute_iterations,1,4730,12.000,16.9565220
1,compute_iterations,2,4143,20.000,25.5507671
1,compute_iterations,2,3749,18.000,22.305884
1,compute_iterations,2,3354,16.000,20.725739
1,compute_iterations,2,2960,14.000,18.908005
1,compute_iterations,2,2565,12.000,15.959419
1,compute_iterations,2,1973,10.000,13.549159
1,compute_iterations,3,2762,20.000,23.630670
1,compute_iterations,3,2236,16.000,20.691073
1,compute_iterations,3,1973,14.000,20.418969
1,compute_iterations,3,1710,12.000,18.0458991
1,compute_iterations,3,1447,10.000,16.3082524
1,compute_iterations,4,2072,20.000,24.2184999
1,compute_iterations,4,1875,18.000,22.096615
1,compute_iterations,4,1677,16.000,19.705754
1,compute_iterations,4,1480,14.000,19.1563018
1,compute_iterations,4,1283,12.000,17.6527192
1,compute_iterations,4,1086,10.000,15.5563939
1,compute_iterations,5,1659,20.000,24.3186402
1,compute_iterations,5,1501,18.000,21.9818299
1,compute_iterations,5,1343,16.000,20.009103
1,compute_iterations,5,1185,14.000,17.1879489
1,compute_iterations,5,1027,12.000,18.856336
1,compute_iterations,5,869,10.000,15.3048782
1,compute_iterations,6,1449,20.000,30.1327858
1,compute_iterations,6,1251,18.000,22.1593380
1,compute_iterations,6,1120,16.000,21.176209
1,compute_iterations,6,988,14.000,22.5507569
1,compute_iterations,6,856,12.000,16.377901
1,compute_iterations,6,725,10.000,18.6827548
1,compute_iterations,7,1185,20.000,24.7916322
1,compute_iterations,7,1073,18.000,25.3310639
1,compute_iterations,7,960,16.000,21.257955
1,compute_iterations,7,847,14.000,18.696478
1,compute_iterations,7,734,12.000,21.9890430
1,compute_iterations,7,621,10.000,14.277289
1,compute_iterations,8,1087,20.000,25.5195008
1,compute_iterations,8,939,18.000,21.050011
1,compute_iterations,8,840,16.000,21.529526
1,compute_iterations,8,741,14.000,18.375417
1,compute_iterations,8,642,12.000,19.2073981
1,compute_iterations,8,544,10.000,14.7935552
1,compute_iterations,9,922,20.000,26.088507
1,compute_iterations,9,747,16.000,20.9874661
1,compute_iterations,9,557,12.000,16.4977621
1,compute_iterations,9,483,10.000,15.2576939
1,compute_iterations,10,830,20.000,25.054657
1,compute_iterations,10,751,18.000,24.932232
1,compute_iterations,10,632,16.000,31.389896
1,compute_iterations,10,593,14.000,18.5493887
1,compute_iterations,10,514,12.000,16.323321
1,compute_iterations,10,435,10.000,16.058432
1,compute_iterations,11,755,20.000,24.469774
1,compute_iterations,11,683,18.000,23.5610712
1,compute_iterations,11,611,16.000,19.607401
1,compute_iterations,11,539,14.000,21.7701356
1,compute_iterations,11,467,12.000,17.3490221
1,compute_iterations,11,395,10.000,15.017472
1,compute_iterations,12,692,20.000,25.2978580
1,compute_iterations,12,626,18.000,22.4039678
1,compute_iterations,12,560,16.000,32.321697
1,compute_iterations,12,494,14.000,19.258346
1,compute_iterations,12,428,12.000,18.3459169
1,compute_iterations,13,562,18.000,23.905793
1,compute_iterations,13,517,16.000,23.5960599
1,compute_iterations,13,456,14.000,20.738653
1,compute_iterations,13,395,12.000,24.3703038
1,compute_iterations,13,335,10.000,16.362165
1,compute_iterations,14,593,20.000,39.493808
1,compute_iterations,14,537,18.000,22.626958
1,compute_iterations,14,480,16.000,24.0433901
1,compute_iterations,14,424,14.000,27.4182620
1,compute_iterations,14,367,12.000,16.459741
1,compute_iterations,15,553,20.000,23.767953
1,compute_iterations,15,501,18.000,22.562309
1,compute_iterations,15,448,16.000,29.3397552
1,compute_iterations,15,343,12.000,22.9388949
1,compute_iterations,15,290,10.000,20.513086
1,compute_iterations,16,494,20.000,24.3865129
1,compute_iterations,16,470,18.000,22.828342
1,compute_iterations,16,420,16.000,22.1183102
1,compute_iterations,16,371,14.000,19.534442
1,compute_iterations,16,321,12.000,23.1522331
1,compute_iterations,16,272,10.000,14.0154971
1,compute_iterations,17,488,20.000,23.6860932
1,compute_iterations,17,465,18.000,33.446025
1,compute_iterations,17,395,16.000,32.698370
1,compute_iterations,17,349,14.000,18.7835038
1,compute_iterations,17,303,12.000,15.9413612
1,compute_iterations,17,256,10.000,16.2703952
1,compute_iterations,18,461,20.000,23.677307
1,compute_iterations,18,417,18.000,20.950090
1,compute_iterations,18,374,16.000,19.960439
1,compute_iterations,18,330,14.000,18.669225
1,compute_iterations,18,286,12.000,17.023064
1,compute_iterations,18,242,10.000,16.093256
1,compute_iterations,19,437,20.000,25.5552399
1,compute_iterations,19,395,18.000,22.104550
1,compute_iterations,19,354,16.000,20.5824088
1,compute_iterations,19,312,14.000,18.740376
1,compute_iterations,19,271,12.000,16.088787
1,compute_iterations,19,229,10.000,16.192754
1,compute_iterations,20,415,20.000,24.6501811
1,compute_iterations,20,376,18.000,22.284686
1,compute_iterations,20,336,16.000,21.395254
1,compute_iterations,20,297,14.000,20.693408
1,compute_iterations,20,257,12.000,16.942926
1,compute_iterations,20,218,10.000,14.6244678
2,compute_iterations,1,8276,20.000,24.763528
2,compute_iterations,1,7488,18.000,22.071612
2,compute_iterations,1,6700,16.000,19.8600311
2,compute_iterations,1,5912,14.000,17.359277
2,compute_iterations,1,5124,12.000,15.956709
2,compute_iterations,1,4336,10.000,14.9649678
2,compute_iterations,2,4143,20.000,32.4105358
2,compute_iterations,2,3749,18.000,22.966523
2,compute_iterations,2,3354,16.000,20.990945
2,compute_iterations,2,2960,14.000,19.939898
2,compute_iterations,2,2565,12.000,17.6975351
2,compute_iterations,2,2170,10.000,18.2717792
2,compute_iterations,3,2762,20.000,23.4447599
2,compute_iterations,3,2499,18.000,23.3754911
2,compute_iterations,3,2236,16.000,31.8455071
2,compute_iterations,3,1973,14.000,18.439263
2,compute_iterations,3,1579,12.000,18.0710341
2,compute_iterations,3,1447,10.000,26.3051991
2,compute_iterations,4,2072,20.000,23.2591679
2,compute_iterations,4,1875,18.000,27.3764929
2,compute_iterations,4,1677,16.000,20.414081
2,compute_iterations,4,1480,14.000,21.385882
2,compute_iterations,4,1283,12.000,26.896931
2,compute_iterations,4,1086,10.000,13.8381672
2,compute_iterations,5,1659,20.000,25.0126689
2,compute_iterations,5,1501,18.000,22.629568
2,compute_iterations,5,1343,16.000,19.7185928
2,compute_iterations,5,1185,14.000,18.228369
2,compute_iterations,5,1027,12.000,15.8596831
2,compute_iterations,5,869,10.000,16.7235871
2,compute_iterations,6,1383,20.000,25.9515178
2,compute_iterations,6,1251,18.000,23.814421
2,compute_iterations,6,1120,16.000,22.3687181
2,compute_iterations,6,988,14.000,19.863984
2,compute_iterations,6,856,12.000,26.882403
2,compute_iterations,6,725,10.000,15.5123699
2,compute_iterations,7,1185,20.000,24.2068243
2,compute_iterations,7,1073,18.000,25.490040
2,compute_iterations,7,960,16.000,32.3825862
2,compute_iterations,7,847,14.000,19.972125
2,compute_iterations,7,734,12.000,16.337399
2,compute_iterations,7,621,10.000,19.6887621
2,compute_iterations,8,1037,20.000,23.9570022
2,compute_iterations,8,939,18.000,23.0571692
2,compute_iterations,8,840,16.000,23.0160549
2,compute_iterations,8,741,14.000,17.3072131
2,compute_iterations,8,642,12.000,17.330654
2,compute_iterations,8,494,10.000,15.050423
2,compute_iterations,9,922,20.000,24.8046852
2,compute_iterations,9,834,18.000,22.250878
2,compute_iterations,9,747,16.000,19.7167449
2,compute_iterations,9,659,14.000,18.680015
2,compute_iterations,9,571,12.000,15.9689788
2,compute_iterations,9,483,10.000,15.0547771
2,compute_iterations,10,830,20.000,24.5377999
2,compute_iterations,10,751,18.000,22.489626
2,compute_iterations,10,672,16.000,21.751744
2,compute_iterations,10,593,14.000,19.477749
2,compute_iterations,10,514,12.000,16.3310592
2,compute_iterations,10,435,10.000,15.1415081
2,compute_iterations,11,755,20.000,27.4091189
2,compute_iterations,11,683,18.000,21.9930711
2,compute_iterations,11,611,16.000,24.2163329
2,compute_iterations,11,539,14.000,18.5719342
2,compute_iterations,11,467,12.000,16.891255
2,compute_iterations,11,395,10.000,16.978627
2,compute_iterations,12,692,20.000,23.4969044
2,compute_iterations,12,626,18.000,22.4381619
2,compute_iterations,12,560,16.000,19.7235058
2,compute_iterations,12,494,14.000,18.4452941
2,compute_iterations,12,428,12.000,18.022054
2,compute_iterations,12,363,10.000,14.7424341
2,compute_iterations,13,639,20.000,25.0285701
2,compute_iterations,13,578,18.000,21.952697
2,compute_iterations,13,517,16.000,20.590934
2,compute_iterations,13,394,12.000,16.288362
2,compute_iterations,13,335,10.000,18.625383
2,compute_iterations,14,593,20.000,32.980811
2,compute_iterations,14,537,18.000,22.742832
2,compute_iterations,14,480,16.000,19.676781
2,compute_iterations,14,424,14.000,20.348946
2,compute_iterations,14,367,12.000,15.807147
2,compute_iterations,14,311,10.000,18.263845
2,compute_iterations,15,527,20.000,29.0631201
2,compute_iterations,15,501,18.000,26.199151
2,compute_iterations,15,448,16.000,22.019184
2,compute_iterations,15,395,14.000,18.635159
2,compute_iterations,15,343,12.000,16.317399
2,compute_iterations,15,290,10.000,14.8160372
2,compute_iterations,16,519,20.000,24.7545798
2,compute_iterations,16,470,18.000,23.5059919
2,compute_iterations,16,420,16.000,23.1295289
2,compute_iterations,16,371,14.000,18.622233
2,compute_iterations,16,272,10.000,13.534106
2,compute_iterations,17,488,20.000,26.318890
2,compute_iterations,17,442,18.000,21.9686342
2,compute_iterations,17,395,16.000,19.6722051
2,compute_iterations,17,349,14.000,18.502471
2,compute_iterations,17,303,12.000,22.2049229
2,compute_iterations,17,256,10.000,15.149087
2,compute_iterations,18,461,20.000,24.5736482
2,compute_iterations,18,417,18.000,23.2271429
2,compute_iterations,18,374,16.000,19.7020369
2,compute_iterations,18,330,14.000,18.0353459
2,compute_iterations,18,286,12.000,16.1876769
2,compute_iterations,19,458,20.000,39.541864
2,compute_iterations,19,395,18.000,22.0303711
2,compute_iterations,19,312,14.000,20.146948
2,compute_iterations,19,271,12.000,16.0351179
2,compute_iterations,19,229,10.000,13.5894898
2,compute_iterations,20,415,20.000,23.2235078
2,compute_iterations,20,395,18.000,25.920826
2,compute_iterations,20,336,16.000,21.3610964
2,compute_iterations,20,297,14.000,20.523029
2,compute_iterations,20,218,10.000,17.427994
3,compute_iterations,1,8276,20.000,25.9152402
3,compute_iterations,1,7488,18.000,26.101505
3,compute_iterations,1,6700,16.000,19.9998400
3,compute_iterations,1,5912,14.000,20.303242
3,compute_iterations,1,5124,12.000,17.4150803
3,compute_iterations,1,4336,10.000,13.6997020
3,compute_iterations,2,4143,20.000,23.6675162
3,compute_iterations,2,3749,18.000,23.745818
3,compute_iterations,2,3354,16.000,21.676300
3,compute_iterations,2,2565,12.000,15.9988780
3,compute_iterations,2,2170,10.000,20.3598232
3,compute_iterations,3,2762,20.000,24.389018
3,compute_iterations,3,2499,18.000,22.1610444
3,compute_iterations,3,2236,16.000,21.793661
3,compute_iterations,3,1973,14.000,18.737607
3,compute_iterations,3,1710,12.000,17.464506
3,compute_iterations,3,1447,10.000,15.106573
3,compute_iterations,4,2072,20.000,24.785300
3,compute_iterations,4,1875,18.000,22.3612242
3,compute_iterations,4,1677,16.000,20.201465
3,compute_iterations,4,1480,14.000,20.703048
3,compute_iterations,4,1283,12.000,15.971438
3,compute_iterations,4,1086,10.000,16.3212732
3,compute_iterations,5,1659,20.000,24.1770299
3,compute_iterations,5,1501,18.000,22.035998
3,compute_iterations,5,1185,14.000,18.754252
3,compute_iterations,5,1027,12.000,16.2814168
3,compute_iterations,5,869,10.000,15.5256649
3,compute_iterations,6,1383,20.000,24.8649092
3,compute_iterations,6,1251,18.000,22.135536
3,compute_iterations,6,1120,16.000,20.082911
3,compute_iterations,6,988,14.000,18.381449
3,compute_iterations,6,856,12.000,16.0027201
3,compute_iterations,6,725,10.000,17.070013
3,compute_iterations,7,1185,20.000,24.2931202
3,compute_iterations,7,1073,18.000,22.9909002
3,compute_iterations,7,960,16.000,19.6402661
3,compute_iterations,7,847,14.000,19.8288562
3,compute_iterations,7,734,12.000,15.9669802
3,compute_iterations,7,621,10.000,15.648767
3,compute_iterations,8,1037,20.000,24.846884
3,compute_iterations,8,939,18.000,26.7524632
3,compute_iterations,8,840,16.000,19.6867482
3,compute_iterations,8,741,14.000,18.4761148
3,compute_iterations,8,642,12.000,16.079837
3,compute_iterations,8,544,10.000,17.0518672
3,compute_iterations,9,922,20.000,27.8228229
3,compute_iterations,9,834,18.000,25.0481682
3,compute_iterations,9,659,14.000,17.6813078
3,compute_iterations,9,571,12.000,17.769178
3,compute_iterations,9,483,10.000,15.1065531
3,compute_iterations,10,790,20.000,24.198249
3,compute_iterations,10,672,16.000,23.1483019
3,compute_iterations,10,593,14.000,18.520106
3,compute_iterations,10,514,12.000,21.718565
3,compute_iterations,10,435,10.000,14.799965
3,compute_iterations,11,755,20.000,23.7061798
3,compute_iterations,11,683,18.000,22.2935101
3,compute_iterations,11,527,14.000,20.062372
3,compute_iterations,11,467,12.000,16.0939688
3,compute_iterations,11,395,10.000,18.2999444
3,compute_iterations,12,692,20.000,34.652067
3,compute_iterations,12,626,18.000,22.427504
3,compute_iterations,12,560,16.000,19.6870141
3,compute_iterations,12,494,14.000,18.389481
3,compute_iterations,12,428,12.000,17.3877458
3,compute_iterations,12,363,10.000,13.5127169
3,compute_iterations,13,639,20.000,24.217367
3,compute_iterations,13,578,18.000,22.3881819
3,compute_iterations,13,517,16.000,20.437582
3,compute_iterations,13,426,14.000,21.7947688
3,compute_iterations,13,395,12.000,16.2449243
3,compute_iterations,13,335,10.000,26.1292532
3,compute_iterations,14,621,20.000,24.5140579
3,compute_iterations,14,537,18.000,22.991899
3,compute_iterations,14,480,16.000,19.716175
3,compute_iterations,14,424,14.000,18.5384642
3,compute_iterations,14,367,12.000,17.7958408
3,compute_iterations,15,553,20.000,23.4830302
3,compute_iterations,15,501,18.000,22.3322812
3,compute_iterations,15,448,16.000,20.9211379
3,compute_iterations,15,395,14.000,20.0698340
3,compute_iterations,15,343,12.000,21.737738
3,compute_iterations,15,290,10.000,15.637226
3,compute_iterations,16,544,20.000,24.5536391
3,compute_iterations,16,470,18.000,23.309484
3,compute_iterations,16,420,16.000,23.9419908
3,compute_iterations,16,395,14.000,18.5980731
3,compute_iterations,16,321,12.000,23.0167811
3,compute_iterations,17,488,20.000,26.265641
3,compute_iterations,17,442,18.000,22.158743
3,compute_iterations,17,419,16.000,20.951580
3,compute_iterations,17,349,14.000,17.240416
3,compute_iterations,17,303,12.000,15.9894762
3,compute_iterations,17,256,10.000,13.8945391
3,compute_iterations,18,461,20.000,28.4622328
3,compute_iterations,18,417,18.000,28.221338
3,compute_iterations,18,374,16.000,22.083328
3,compute_iterations,18,330,14.000,18.635695
3,compute_iterations,18,286,12.000,18.672071
3,compute_iterations,18,242,10.000,13.554485
3,compute_iterations,19,437,20.000,24.7060039
3,compute_iterations,19,395,18.000,20.936577
3,compute_iterations,19,311,14.000,18.378441
3,compute_iterations,19,271,12.000,17.4428292
3,compute_iterations,19,229,10.000,14.575099
3,compute_iterations,20,415,20.000,23.4652731
3,compute_iterations,20,395,18.000,33.1582231
3,compute_iterations,20,336,16.000,21.485724
3,compute_iterations,20,297,14.000,22.1621762
3,compute_iterations,20,257,12.000,19.2275283
3,compute_iterations,20,218,10.000,16.690089
4,compute_iterations,1,8276,20.000,23.7342801
4,compute_iterations,1,7488,18.000,23.2936548
4,compute_iterations,1,6700,16.000,21.5828948
4,compute_iterations,1,5912,14.000,19.977040
4,compute_iterations,1,5124,12.000,16.0181942
4,compute_iterations,2,4143,20.000,23.3471722
4,compute_iterations,2,3749,18.000,23.929504
4,compute_iterations,2,3354,16.000,20.520158
4,compute_iterations,2,2960,14.000,17.200079
4,compute_iterations,2,2565,12.000,17.720443
4,compute_iterations,2,2171,10.000,14.738258
4,compute_iterations,3,2762,20.000,24.880919
4,compute_iterations,3,2499,18.000,23.535927
4,compute_iterations,3,1973,14.000,17.260093
4,compute_iterations,3,1710,12.000,16.8996599
4,compute_iterations,3,1447,10.000,14.9322419
4,compute_iterations,4,2072,20.000,24.8508458
4,compute_iterations,4,1875,18.000,23.9052312
4,compute_iterations,4,1677,16.000,19.827182
4,compute_iterations,4,1480,14.000,18.9354377
4,compute_iterations,4,1283,12.000,17.437617
4,compute_iterations,4,1086,10.000,20.7688251
4,compute_iterations,5,1659,20.000,25.865885
4,compute_iterations,5,1501,18.000,21.8213938
4,compute_iterations,5,1343,16.000,19.5635698
4,compute_iterations,5,1185,14.000,18.306931
4,compute_iterations,5,1027,12.000,16.044291
4,compute_iterations,5,869,10.000,14.748077
4,compute_iterations,6,1383,20.000,25.026800
4,compute_iterations,6,1251,18.000,21.933143
4,compute_iterations,6,1120,16.000,20.4863192
4,compute_iterations,6,988,14.000,19.535641
4,compute_iterations,6,856,12.000,15.914614
4,compute_iterations,6,725,10.000,15.6636658
4,compute_iterations,7,1185,20.000,23.2301979
4,compute_iterations,7,1073,18.000,22.3578662
4,compute_iterations,7,960,16.000,24.8498211
4,compute_iterations,7,847,14.000,18.025093
4,compute_iterations,7,734,12.000,19.5833008
4,compute_iterations,7,621,10.000,14.805383
4,compute_iterations,8,1037,20.000,28.8074169
4,compute_iterations,8,939,18.000,26.900896
4,compute_iterations,8,840,16.000,19.666186
4,compute_iterations,8,692,14.000,19.974473
4,compute_iterations,8,642,12.000,17.844694
4,compute_iterations,8,544,10.000,15.7803481
4,compute_iterations,9,966,20.000,27.074220
4,compute_iterations,9,834,18.000,23.002413
4,compute_iterations,9,747,16.000,21.4396298
4,compute_iterations,9,659,14.000,18.689064
4,compute_iterations,9,571,12.000,16.0317318
4,compute_iterations,9,483,10.000,15.0988451
4,compute_iterations,10,869,20.000,26.390117
4,compute_iterations,10,751,18.000,22.173824
4,compute_iterations,10,672,16.000,19.6064362
4,compute_iterations,10,593,14.000,19.826653
4,compute_iterations,10,514,12.000,23.276845
4,compute_iterations,10,435,10.000,15.5197697
4,compute_iterations,11,755,20.000,23.7176011
4,compute_iterations,11,683,18.000,23.3935238
4,compute_iterations,11,611,16.000,19.7068281
4,compute_iterations,11,539,14.000,19.356490
4,compute_iterations,11,467,12.000,16.0969662
4,compute_iterations,11,395,10.000,17.441390
4,compute_iterations,12,692,20.000,23.5196132
4,compute_iterations,12,626,18.000,22.4097709
4,compute_iterations,12,560,16.000,23.3629162
4,compute_iterations,12,494,14.000,18.486186
4,compute_iterations,12,428,12.000,16.001592
4,compute_iterations,13,639,20.000,23.2841868
4,compute_iterations,13,578,18.000,22.3013091
4,compute_iterations,13,517,16.000,24.358967
4,compute_iterations,13,456,14.000,18.6599569
4,compute_iterations,13,395,12.000,16.8431349
4,compute_iterations,13,335,10.000,16.7717078
4,compute_iterations,14,593,20.000,23.4402978
4,compute_iterations,14,565,18.000,24.821423
4,compute_iterations,14,480,16.000,22.536993
4,compute_iterations,14,424,14.000,19.309522
4,compute_iterations,14,367,12.000,17.188267
4,compute_iterations,14,311,10.000,14.5277698
4,compute_iterations,15,553,20.000,39.740299
4,compute_iterations,15,501,18.000,21.1223691
4,compute_iterations,15,448,16.000,21.208663
4,compute_iterations,15,395,14.000,20.7823978
4,compute_iterations,15,343,12.000,18.889924
4,compute_iterations,15,290,10.000,15.797597
4,compute_iterations,16,519,20.000,23.2828688
4,compute_iterations,16,470,18.000,25.111206
4,compute_iterations,16,368,14.000,17.2267630
4,compute_iterations,16,321,12.000,17.534588
4,compute_iterations,16,272,10.000,17.887162
4,compute_iterations,17,512,20.000,28.558891
4,compute_iterations,17,442,18.000,25.6992101
4,compute_iterations,17,344,14.000,23.680311
4,compute_iterations,17,303,12.000,19.3138330
4,compute_iterations,17,256,10.000,26.7213731
4,compute_iterations,18,461,20.000,24.569105
4,compute_iterations,18,417,18.000,24.219742
4,compute_iterations,18,374,16.000,21.7511890
4,compute_iterations,18,330,14.000,17.3286342
4,compute_iterations,18,286,12.000,17.255359
4,compute_iterations,18,242,10.000,15.781619
4,compute_iterations,19,458,20.000,25.918471
4,compute_iterations,19,395,18.000,21.4125431
4,compute_iterations,19,354,16.000,22.9273378
4,compute_iterations,19,312,14.000,20.356463
4,compute_iterations,19,271,12.000,18.4865469
4,compute_iterations,19,229,10.000,15.787381
4,compute_iterations,20,415,20.000,30.2362749
4,compute_iterations,20,376,18.000,22.0960157
4,compute_iterations,20,336,16.000,27.884339
4,compute_iterations,20,297,14.000,21.5373869
4,compute_iterations,20,257,12.000,18.389146
4,compute_iterations,20,218,10.000,15.089833
5,compute_iterations,1,8670,20.000,25.148534
5,compute_iterations,1,7487,18.000,23.260886
5,compute_iterations,1,6699,16.000,22.388530
5,compute_iterations,1,5912,14.000,20.4749778
5,compute_iterations,1,5123,12.000,20.636054
5,compute_iterations,1,4336,10.000,16.6775629
5,compute_iterations,2,4340,20.000,24.415724
5,compute_iterations,2,3748,18.000,23.931648
5,compute_iterations,2,3354,16.000,23.874261
5,compute_iterations,2,2960,14.000,18.3510972
5,compute_iterations,2,2565,12.000,16.377988
5,compute_iterations,2,2171,10.000,15.9182842
5,compute_iterations,3,2762,20.000,25.354626
5,compute_iterations,3,2499,18.000,23.071573
5,compute_iterations,3,2105,16.000,21.7735468
5,compute_iterations,3,1973,14.000,18.6632342
5,compute_iterations,3,1710,12.000,18.7768738
5,compute_iterations,3,1447,10.000,16.848873
5,compute_iterations,4,1875,18.000,24.6044207
5,compute_iterations,4,1677,16.000,20.498034
5,compute_iterations,4,1480,14.000,20.066125
5,compute_iterations,4,1283,12.000,17.0246348
5,compute_iterations,4,1086,10.000,16.858536
5,compute_iterations,5,1659,20.000,26.9813159
5,compute_iterations,5,1501,18.000,23.565136
5,compute_iterations,5,1343,16.000,25.7143188
5,compute_iterations,5,1185,14.000,19.9666022
5,compute_iterations,5,1027,12.000,16.0263722
5,compute_iterations,5,869,10.000,17.7466092
5,compute_iterations,6,1383,20.000,29.9739589
5,compute_iterations,6,1251,18.000,23.6480632
5,compute_iterations,6,1120,16.000,21.2890864
5,compute_iterations,6,988,14.000,21.414965
5,compute_iterations,6,856,12.000,17.451411
5,compute_iterations,6,725,10.000,16.2444362
5,compute_iterations,7,1185,20.000,23.3534852
5,compute_iterations,7,1073,18.000,22.532999
5,compute_iterations,7,960,16.000,20.9254909
5,compute_iterations,7,847,14.000,19.7168599
5,compute_iterations,7,734,12.000,21.096327
5,compute_iterations,7,621,10.000,15.050885
5,compute_iterations,8,1037,20.000,24.7422489
