run,method,depth,iterations,inner_time,outer_time
1,compute_iterations,12,363,10.000,14.882485
1,compute_iterations,12,363,10.500,15.726862
1,compute_iterations,12,395,11.000,16.748160
1,compute_iterations,12,428,11.500,19.1007681
1,compute_iterations,12,428,12.000,16.0379620
1,compute_iterations,12,461,12.500,17.407568
1,compute_iterations,12,461,13.000,17.2171561
1,compute_iterations,12,494,13.500,18.678018
1,compute_iterations,12,494,14.000,21.4558631
1,compute_iterations,12,527,14.500,18.3388342
1,compute_iterations,12,527,15.000,19.6025532
1,compute_iterations,12,527,15.500,19.610328
1,compute_iterations,12,560,16.000,19.9470311
1,compute_iterations,12,593,16.500,23.2884678
1,compute_iterations,12,593,17.000,20.826744
1,compute_iterations,12,626,17.500,22.118543
1,compute_iterations,12,626,18.000,22.3441542
1,compute_iterations,12,659,18.500,23.5376202
1,compute_iterations,12,692,19.000,24.474832
1,compute_iterations,12,692,19.500,28.610558
1,compute_iterations,12,725,20.000,25.312229
1,compute_iterations,8,544,10.000,14.926035
1,compute_iterations,8,544,10.500,14.8430061
1,compute_iterations,8,593,11.000,14.790539
1,compute_iterations,8,642,11.500,17.995750
1,compute_iterations,8,642,12.000,17.768192
1,compute_iterations,8,692,12.500,18.1730882
1,compute_iterations,8,692,13.000,17.395098
1,compute_iterations,8,741,13.500,18.1911239
1,compute_iterations,8,790,14.500,20.913270
1,compute_iterations,8,790,15.000,18.5178068
1,compute_iterations,8,840,15.500,28.252689
1,compute_iterations,8,840,16.000,20.003726
1,compute_iterations,8,889,16.500,29.5333351
1,compute_iterations,8,889,17.000,21.128432
1,compute_iterations,8,939,17.500,29.9247179
1,compute_iterations,8,889,18.000,22.1726902
1,compute_iterations,8,988,18.500,23.560355
1,compute_iterations,8,988,19.000,26.256031
1,compute_iterations,8,1037,19.500,23.3911158
1,compute_iterations,8,1087,20.000,37.0877869
1,compute_iterations,4,1086,10.000,15.2434222
1,compute_iterations,4,1184,10.500,14.724594
1,compute_iterations,4,1184,11.000,15.257057
1,compute_iterations,4,1201,12.000,18.7635691
1,compute_iterations,4,1283,12.500,16.3752508
1,compute_iterations,4,1381,13.000,17.2923792
1,compute_iterations,4,1381,13.500,18.9060961
1,compute_iterations,4,1480,14.000,19.7759492
1,compute_iterations,4,1480,14.500,18.606438
1,compute_iterations,4,1579,15.000,26.106757
1,compute_iterations,4,1579,15.500,22.6742048
1,compute_iterations,4,1677,16.000,19.9204848
1,compute_iterations,4,1776,16.500,22.4434921
1,compute_iterations,4,1776,17.000,31.2602671
1,compute_iterations,4,1776,17.500,22.137836
1,compute_iterations,4,1875,18.000,22.437108
1,compute_iterations,4,1875,18.500,29.1995481
1,compute_iterations,4,1973,19.000,30.6047690
1,compute_iterations,4,2072,19.500,24.5179939
1,compute_iterations,4,2072,20.000,25.4698241
2,compute_iterations,20,218,10.000,14.472808
2,compute_iterations,20,237,10.500,17.566130
2,compute_iterations,20,237,11.000,14.7556532
2,compute_iterations,20,257,11.500,17.029919
2,compute_iterations,20,257,12.000,16.3211319
2,compute_iterations,20,277,12.500,16.0316591
2,compute_iterations,20,277,13.000,17.4334918
2,compute_iterations,20,297,13.500,22.4143176
2,compute_iterations,20,297,14.000,18.502027
2,compute_iterations,20,297,14.500,18.344466
2,compute_iterations,20,316,15.000,18.487478
2,compute_iterations,20,292,16.000,19.8324092
2,compute_iterations,20,336,16.500,20.773458
2,compute_iterations,20,356,17.000,20.978438
