run,method,depth,iterations,inner_time,outer_time
3,compute_iterations,3,216,19.000,24.4091012
3,compute_iterations,3,223,19.500,24.3003020
3,compute_iterations,3,216,20.000,22.8379917
3,compute_iterations,4,72,10.000,13.1103353
3,compute_iterations,4,98,10.500,14.7627199
3,compute_iterations,4,104,11.000,16.4200355
3,compute_iterations,4,99,11.500,15.6254025
3,compute_iterations,4,117,12.000,15.4233937
3,compute_iterations,4,104,12.500,16.8103748
3,compute_iterations,4,98,13.000,17.0325951
3,compute_iterations,4,121,13.500,18.6120544
3,compute_iterations,4,107,14.000,19.8544267
3,compute_iterations,4,109,14.500,18.3360694
3,compute_iterations,4,121,15.000,18.5889392
3,compute_iterations,4,128,15.500,19.614507
3,compute_iterations,4,124,16.000,20.8568752
3,compute_iterations,4,144,16.500,19.8875677
3,compute_iterations,4,151,17.000,24.6871333
3,compute_iterations,4,136,17.500,23.0144632
3,compute_iterations,4,154,18.000,22.5845304
3,compute_iterations,4,140,18.500,23.5161873
3,compute_iterations,4,163,19.000,24.4169491
3,compute_iterations,4,173,19.500,24.3624165
3,compute_iterations,4,165,20.000,23.3105745
4,compute_iterations,1,310,10.000,14.5487857
4,compute_iterations,1,306,10.500,14.2214584
4,compute_iterations,1,440,11.000,16.0942190
4,compute_iterations,1,305,11.500,16.4096313
4,compute_iterations,1,374,12.000,16.3595423
4,compute_iterations,1,422,12.500,16.0359056
4,compute_iterations,1,340,13.000,17.1207127
4,compute_iterations,1,488,13.500,17.7202112
4,compute_iterations,1,476,14.000,18.5316362
4,compute_iterations,1,456,14.500,19.315574
4,compute_iterations,1,532,15.000,21.1809638
4,compute_iterations,1,571,15.500,20.1429729
4,compute_iterations,1,527,16.000,19.5079336
4,compute_iterations,1,503,16.500,21.9945166
4,compute_iterations,1,575,17.000,21.7942533
4,compute_iterations,1,591,17.500,21.388715
4,compute_iterations,1,505,18.000,22.1253796
4,compute_iterations,1,504,18.500,21.7115629
4,compute_iterations,1,614,19.000,23.2143296
4,compute_iterations,1,638,19.500,23.2819071
4,compute_iterations,1,672,20.000,24.5329802
4,compute_iterations,2,146,10.000,13.9135549
4,compute_iterations,2,190,10.500,14.1207185
4,compute_iterations,2,164,11.000,18.1854155
4,compute_iterations,2,177,11.500,15.1919064
4,compute_iterations,2,218,12.000,16.4430593
4,compute_iterations,2,196,12.500,16.6474442
4,compute_iterations,2,232,13.000,18.1641531
4,compute_iterations,2,195,13.500,19.0982732
4,compute_iterations,2,222,14.000,18.5212355
4,compute_iterations,2,258,14.500,19.6939394
4,compute_iterations,2,267,15.000,19.8705504
4,compute_iterations,2,298,15.500,19.3980463
4,compute_iterations,2,256,16.000,21.2458687
4,compute_iterations,2,265,16.500,20.8655779
4,compute_iterations,2,277,17.000,21.8855372
4,compute_iterations,2,298,17.500,21.4032609
4,compute_iterations,2,274,18.000,23.6331624
4,compute_iterations,2,274,18.500,24.1449404
4,compute_iterations,2,288,19.000,23.2810113
4,compute_iterations,2,312,19.500,23.9986067
4,compute_iterations,2,356,20.000,24.1722419
4,compute_iterations,3,134,10.000,14.5559740
4,compute_iterations,3,113,10.500,14.3787839
4,compute_iterations,3,117,11.000,16.2000135
4,compute_iterations,3,100,11.500,15.0452090
4,compute_iterations,3,155,12.000,15.2312915
4,compute_iterations,3,129,12.500,15.9022997
4,compute_iterations,3,159,13.000,18.2681851
4,compute_iterations,3,163,13.500,17.9874082
4,compute_iterations,3,146,14.000,18.3075910
4,compute_iterations,3,144,14.500,17.9805766
4,compute_iterations,3,182,15.000,20.6695731
4,compute_iterations,3,191,15.500,19.9462275
4,compute_iterations,3,168,16.000,20.4356914
4,compute_iterations,3,177,16.500,20.0492195
4,compute_iterations,3,188,17.000,21.5821787
4,compute_iterations,3,209,17.500,21.6327253
4,compute_iterations,3,217,18.000,22.6399074
4,compute_iterations,3,213,18.500,23.6543739
4,compute_iterations,3,189,19.000,22.6283055
4,compute_iterations,3,216,19.500,23.371294
4,compute_iterations,3,213,20.000,25.9513950
4,compute_iterations,4,87,10.000,15.4935592
4,compute_iterations,4,85,10.500,14.7637110
4,compute_iterations,4,85,11.000,16.0450427
4,compute_iterations,4,89,11.500,16.5593131
4,compute_iterations,4,94,12.000,19.9939563
4,compute_iterations,4,108,12.500,17.8995909
4,compute_iterations,4,97,13.000,17.6699518
4,compute_iterations,4,107,13.500,19.1102226
4,compute_iterations,4,127,14.000,19.849429
4,compute_iterations,4,132,14.500,19.2686723
4,compute_iterations,4,113,15.000,19.1448731
4,compute_iterations,4,134,15.500,18.2100129
4,compute_iterations,4,146,16.000,21.2548428
4,compute_iterations,4,123,16.500,22.3407452
4,compute_iterations,4,130,17.000,19.9504635
4,compute_iterations,4,152,17.500,21.8514383
4,compute_iterations,4,166,18.000,22.0708446
4,compute_iterations,4,164,18.500,22.0821349
4,compute_iterations,4,163,19.000,23.7511103
4,compute_iterations,4,150,19.500,24.6435821
4,compute_iterations,4,143,20.000,26.0520208
5,compute_iterations,1,315,10.000,12.7208838
5,compute_iterations,1,291,10.500,13.6292422
5,compute_iterations,1,299,11.000,17.6970468
5,compute_iterations,1,345,11.500,16.1204829
5,compute_iterations,1,337,12.000,16.0626956
5,compute_iterations,1,436,12.500,16.3453896
5,compute_iterations,1,446,13.000,16.657125
5,compute_iterations,1,411,13.500,18.5980865
5,compute_iterations,1,452,14.000,21.0724725
5,compute_iterations,1,464,14.500,20.4631295
5,compute_iterations,1,441,15.000,19.5552788
5,compute_iterations,1,533,15.500,19.133928
5,compute_iterations,1,540,16.000,21.7579644
5,compute_iterations,1,565,16.500,20.0027463
5,compute_iterations,1,549,17.000,19.5145786
5,compute_iterations,1,537,17.500,20.8027244
5,compute_iterations,1,586,18.000,20.9622173
5,compute_iterations,1,594,18.500,22.2073879
5,compute_iterations,1,454,19.000,22.6825172
5,compute_iterations,1,590,19.500,24.1643043
5,compute_iterations,1,608,20.000,23.9787769
5,compute_iterations,2,182,10.000,14.5629886
5,compute_iterations,2,170,10.500,14.5834903
5,compute_iterations,2,219,11.000,15.3816037
5,compute_iterations,2,171,11.500,15.365868
5,compute_iterations,2,203,12.000,17.1758612
5,compute_iterations,2,238,12.500,15.8864288
5,compute_iterations,2,158,13.000,17.4775100
5,compute_iterations,2,240,13.500,17.9126013
5,compute_iterations,2,245,14.000,17.0460045
5,compute_iterations,2,225,14.500,17.7104775
5,compute_iterations,2,278,15.000,19.1623315
5,compute_iterations,2,261,15.500,18.9675975
5,compute_iterations,2,249,16.000,20.1437962
5,compute_iterations,2,279,16.500,22.4197185
5,compute_iterations,2,294,17.000,21.6082780
5,compute_iterations,2,299,17.500,21.0581110
5,compute_iterations,2,234,18.000,21.1483858
5,compute_iterations,2,274,18.500,22.2613859
5,compute_iterations,2,309,19.000,23.3421497
5,compute_iterations,2,341,19.500,24.0704767
5,compute_iterations,2,349,20.000,25.3000148
5,compute_iterations,3,125,10.000,14.5977910
5,compute_iterations,3,117,10.500,14.8698907
5,compute_iterations,3,134,11.000,14.8679511
5,compute_iterations,3,118,11.500,16.1857746
5,compute_iterations,3,155,12.000,15.6079681
